"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"
"ASV9500"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"Haliangiaceae"	"Haliangium"
"ASV9501"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiaceae_1"	"Fonticella"
"ASV9502"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Bdellovibrionales"	"Bdellovibrionaceae"	"Bdellovibrio"
"ASV9503"	"Bacteria"	"Chloroflexi"	"Dehalococcoidia"	"S085"	NA	NA
"ASV9504"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Sphingobacteriales"	"LiUU-11-161"	NA
"ASV9505"	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Paenibacillaceae"	"Aneurinibacillus"
"ASV9506"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Xanthobacteraceae"	NA
"ASV9507"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Oligoflexales"	"0319-6G20"	NA
"ASV9508"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"Haliangiaceae"	"Haliangium"
"ASV9509"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Flavobacteriales"	"Weeksellaceae"	"Chryseobacterium"
"ASV9510"	"Bacteria"	"Chloroflexi"	NA	NA	NA	NA
"ASV9511"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Bdellovibrionales"	"Bdellovibrionaceae"	"OM27_clade"
"ASV9512"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Bdellovibrionales"	"Bdellovibrionaceae"	"Bdellovibrio"
"ASV9513"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Chitinophagales"	"Chitinophagaceae"	"Flavitalea"
"ASV9514"	"Bacteria"	"Planctomycetes"	"Phycisphaerae"	"Phycisphaerales"	"Phycisphaeraceae"	"SM1A02"
"ASV9515"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	"Solirubrobacteraceae"	"Conexibacter"
"ASV9516"	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Bacillaceae"	"Geobacillus"
"ASV9517"	"Bacteria"	"Acidobacteria"	"Acidobacteriia"	"Solibacterales"	"Solibacteraceae_(Subgroup_3)"	"Bryobacter"
"ASV9518"	"Bacteria"	"Acidobacteria"	"Holophagae"	"Subgroup_7"	NA	NA
"ASV9519"	"Bacteria"	"Chloroflexi"	"TK10"	NA	NA	NA
"ASV9520"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Betaproteobacteriales"	"Chromobacteriaceae"	"Vogesella"
"ASV9521"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Chitinophagales"	NA	NA
"ASV9522"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	NA	NA
"ASV9523"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Sphingomonas"
"ASV9524"	"Bacteria"	"Planctomycetes"	"Pla4_lineage"	NA	NA	NA
"ASV9525"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Sphingobacteriales"	"AKYH767"	NA
"ASV9526"	"Bacteria"	"Acidobacteria"	"Acidobacteriia"	"Acidobacteriales"	NA	NA
"ASV9527"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"KD3-10"	NA
"ASV9528"	"Bacteria"	"Chloroflexi"	"Chloroflexia"	"Chloroflexales"	"Roseiflexaceae"	NA
"ASV9529"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Streptosporangiales"	"Thermomonosporaceae"	NA
"ASV9530"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	NA	NA	NA
"ASV9531"	"Bacteria"	"Patescibacteria"	"Saccharimonadia"	"Saccharimonadales"	NA	NA
"ASV9532"	"Bacteria"	"Actinobacteria"	"Acidimicrobiia"	NA	NA	NA
"ASV9533"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Caulobacterales"	"Hyphomonadaceae"	"SWB02"
"ASV9534"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Methylococcales"	"Methylococcaceae"	NA
"ASV9535"	"Bacteria"	"Actinobacteria"	"MB-A2-108"	NA	NA	NA
"ASV9536"	"Bacteria"	"Acidobacteria"	"Blastocatellia_(Subgroup_4)"	"11-24"	NA	NA
"ASV9537"	"Bacteria"	"Verrucomicrobia"	"Verrucomicrobiae"	"Pedosphaerales"	"Pedosphaeraceae"	"ADurb.Bin063-1"
"ASV9538"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	"Solirubrobacteraceae"	"Conexibacter"
"ASV9539"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"KD3-10"	NA
"ASV9540"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Acetobacterales"	"Acetobacteraceae"	"Rhodovastum"
"ASV9541"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Oligoflexales"	"0319-6G20"	NA
"ASV9542"	"Bacteria"	"Chloroflexi"	"SHA-26"	NA	NA	NA
"ASV9543"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	NA	NA	NA
"ASV9544"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rickettsiales"	"SM2D12"	NA
"ASV9545"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Steroidobacterales"	"Steroidobacteraceae"	NA
"ASV9546"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Micrococcales"	"Microbacteriaceae"	NA
"ASV9547"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"Polyangiaceae"	NA
"ASV9548"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Sphingobacteriales"	"env.OPS_17"	NA
"ASV9549"	"Bacteria"	"Actinobacteria"	"Acidimicrobiia"	"Microtrichales"	NA	NA
"ASV9550"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Thalassobaculales"	NA	NA
"ASV9551"	"Bacteria"	"Kiritimatiellaeota"	"Kiritimatiellae"	"WCHB1-41"	NA	NA
"ASV9552"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	NA	NA
"ASV9553"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Salinisphaerales"	"Solimonadaceae"	"Nevskia"
"ASV9554"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Oligoflexales"	"0319-6G20"	NA
"ASV9555"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Flavobacteriales"	"Weeksellaceae"	"Chryseobacterium"
"ASV9556"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Gaiellales"	NA	NA
"ASV9557"	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Paenibacillaceae"	"Thermobacillus"
"ASV9558"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Pseudonocardiales"	"Pseudonocardiaceae"	"Lechevalieria"
"ASV9559"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"Myxococcaceae"	"Myxococcus"
"ASV9560"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Bdellovibrionales"	"Bdellovibrionaceae"	"Bdellovibrio"
"ASV9561"	"Bacteria"	"Chlamydiae"	"Chlamydiae"	"Chlamydiales"	"cvE6"	NA
"ASV9562"	"Bacteria"	"Latescibacteria"	NA	NA	NA	NA
"ASV9563"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Sneathiellales"	"Sneathiellaceae"	"AT-s3-44"
"ASV9564"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"Haliangiaceae"	"Haliangium"
"ASV9565"	"Bacteria"	"Gemmatimonadetes"	"Gemmatimonadetes"	"Gemmatimonadales"	"Gemmatimonadaceae"	NA
"ASV9566"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"KD3-10"	NA
"ASV9567"	"Bacteria"	"Chlamydiae"	"Chlamydiae"	"Chlamydiales"	"Parachlamydiaceae"	NA
"ASV9568"	"Bacteria"	"Chloroflexi"	"JG30-KF-CM66"	NA	NA	NA
"ASV9569"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Sphingobacteriales"	"env.OPS_17"	NA
"ASV9570"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Frankiales"	"Sporichthyaceae"	"Sporichthya"
"ASV9571"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Frankiales"	NA	NA
"ASV9572"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Bdellovibrionales"	"Bdellovibrionaceae"	"Bdellovibrio"
"ASV9573"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"Rhodanobacteraceae"	NA
"ASV9574"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Oligoflexales"	"0319-6G20"	NA
"ASV9575"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	NA
"ASV9576"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"SAR324_clade(Marine_group_B)"	NA	NA
"ASV9577"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Propionibacteriales"	"Nocardioidaceae"	"Nocardioides"
"ASV9578"	"Bacteria"	"Patescibacteria"	"Saccharimonadia"	"Saccharimonadales"	"Saccharimonadaceae"	NA
"ASV9579"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"Archangiaceae"	NA
"ASV9580"	"Bacteria"	"Elusimicrobia"	"Lineage_IIb"	NA	NA	NA
"ASV9581"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"bacteriap25"	NA
"ASV9582"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Oligoflexales"	"0319-6G20"	NA
"ASV9583"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Gaiellales"	NA	NA
"ASV9584"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"MBNT15"	NA	NA
"ASV9585"	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Sporolactobacillaceae"	NA
"ASV9586"	"Bacteria"	"Armatimonadetes"	"Fimbriimonadia"	"Fimbriimonadales"	"Fimbriimonadaceae"	NA
"ASV9587"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Oligoflexales"	"0319-6G20"	NA
"ASV9588"	"Bacteria"	"Gemmatimonadetes"	"Gemmatimonadetes"	"Gemmatimonadales"	"Gemmatimonadaceae"	"Gemmatirosa"
"ASV9589"	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Paenibacillaceae"	"Paenibacillus"
"ASV9590"	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Paenibacillaceae"	"Paenibacillus"
"ASV9591"	"Bacteria"	"Chlamydiae"	"Chlamydiae"	"Chlamydiales"	"cvE6"	NA
"ASV9592"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"Flavobacterium"
"ASV9593"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Chitinophagales"	NA	NA
"ASV9594"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	"67-14"	NA
"ASV9595"	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	NA	NA
"ASV9596"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Bdellovibrionales"	"Bdellovibrionaceae"	"OM27_clade"
"ASV9597"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Flavobacteriales"	"Weeksellaceae"	"Chryseobacterium"
"ASV9598"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"P3OB-42"	NA
"ASV9599"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"KD3-10"	NA
"ASV9600"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Prolixibacteraceae"	"BSV13"
"ASV9601"	"Bacteria"	"Verrucomicrobia"	"Verrucomicrobiae"	"Pedosphaerales"	"Pedosphaeraceae"	NA
"ASV9602"	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Paenibacillaceae"	"Paenibacillus"
"ASV9603"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"Polyangiaceae"	"Pajaroellobacter"
"ASV9604"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"Polyangiaceae"	NA
"ASV9605"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Oligoflexales"	"0319-6G20"	NA
"ASV9606"	"Bacteria"	"Patescibacteria"	"Saccharimonadia"	"Saccharimonadales"	NA	NA
"ASV9607"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Oligoflexales"	"0319-6G20"	NA
"ASV9608"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Bdellovibrionales"	"Bdellovibrionaceae"	"Bdellovibrio"
"ASV9609"	"Bacteria"	"Chloroflexi"	"JG30-KF-CM66"	NA	NA	NA
"ASV9610"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Betaproteobacteriales"	"Burkholderiaceae"	"Candidatus_Glomeribacter"
"ASV9611"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"Archangiaceae"	"Cystobacter"
"ASV9612"	"Bacteria"	"Acidobacteria"	"Thermoanaerobaculia"	"Thermoanaerobaculales"	"Thermoanaerobaculaceae"	"Subgroup_10"
"ASV9613"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Flavobacteriales"	"Weeksellaceae"	"Chryseobacterium"
"ASV9614"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Oligoflexales"	"0319-6G20"	NA
"ASV9615"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"Polyangiaceae"	NA
"ASV9616"	"Bacteria"	"Acidobacteria"	"Holophagae"	"Subgroup_7"	NA	NA
"ASV9617"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Caulobacterales"	"Caulobacteraceae"	"Caulobacter"
"ASV9618"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Oligoflexales"	NA	NA
"ASV9619"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Betaproteobacteriales"	"Chitinimonadaceae"	"Chitinimonas"
"ASV9620"	"Bacteria"	"Actinobacteria"	"Acidimicrobiia"	"Microtrichales"	"Microtrichaceae"	NA
"ASV9621"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Sphingobacteriales"	"env.OPS_17"	NA
"ASV9622"	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	NA	NA
"ASV9623"	"Bacteria"	"Verrucomicrobia"	"Verrucomicrobiae"	"Pedosphaerales"	"Pedosphaeraceae"	NA
"ASV9624"	"Bacteria"	"Elusimicrobia"	"Elusimicrobia"	"Lineage_IV"	NA	NA
"ASV9625"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"Flavobacterium"
"ASV9626"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Micrococcales"	"Microbacteriaceae"	NA
"ASV9627"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"Rhodanobacteraceae"	NA
"ASV9628"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Micrococcales"	"Microbacteriaceae"	"Microbacterium"
"ASV9629"	"Bacteria"	"Chlamydiae"	"Chlamydiae"	"Chlamydiales"	"Simkaniaceae"	NA
"ASV9630"	"Bacteria"	"Verrucomicrobia"	"Verrucomicrobiae"	"Pedosphaerales"	"Pedosphaeraceae"	NA
"ASV9631"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"SAR324_clade(Marine_group_B)"	NA	NA
"ASV9632"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"SAR324_clade(Marine_group_B)"	NA	NA
"ASV9633"	"Bacteria"	"Elusimicrobia"	"Lineage_IIb"	NA	NA	NA
"ASV9634"	"Bacteria"	"Verrucomicrobia"	"Verrucomicrobiae"	"Pedosphaerales"	"Pedosphaeraceae"	NA
"ASV9635"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"Archangiaceae"	"Angiococcus"
"ASV9636"	"Bacteria"	"Acidobacteria"	"Acidobacteriia"	"Solibacterales"	"Solibacteraceae_(Subgroup_3)"	"Elev-16S-1166"
"ASV9637"	"Bacteria"	"Bacteroidetes"	"Ignavibacteria"	"OPB56"	NA	NA
"ASV9638"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rickettsiales"	"Rickettsiaceae"	"Rickettsia"
"ASV9639"	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Staphylococcaceae"	"Staphylococcus"
"ASV9640"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"Haliangiaceae"	"Haliangium"
"ASV9641"	"Bacteria"	"Actinobacteria"	"Acidimicrobiia"	"IMCC26256"	NA	NA
"ASV9642"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Bdellovibrionales"	"Bdellovibrionaceae"	"Bdellovibrio"
"ASV9643"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"Nannocystaceae"	"Nannocystis"
"ASV9644"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Bdellovibrionales"	"Bacteriovoracaceae"	"Bacteriovorax"
"ASV9645"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Novosphingobium"
"ASV9646"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	NA	NA	NA
"ASV9647"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Oligoflexales"	"0319-6G20"	NA
"ASV9648"	"Bacteria"	"Planctomycetes"	"vadinHA49"	NA	NA	NA
"ASV9649"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Bdellovibrionales"	"Bacteriovoracaceae"	"Peredibacter"
"ASV9650"	"Bacteria"	"Gemmatimonadetes"	"Gemmatimonadetes"	"Gemmatimonadales"	"Gemmatimonadaceae"	NA
"ASV9651"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"A0839"	NA
"ASV9652"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Betaproteobacteriales"	"Burkholderiaceae"	NA
"ASV9653"	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Paenibacillaceae"	"Paenibacillus"
"ASV9654"	"Bacteria"	"Chloroflexi"	"TK10"	NA	NA	NA
"ASV9655"	"Bacteria"	"Dependentiae"	"Babeliae"	"Babeliales"	"Vermiphilaceae"	NA
"ASV9656"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Sphingomonas"
"ASV9657"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	NA	NA	NA
"ASV9658"	"Bacteria"	"Elusimicrobia"	"Lineage_IIb"	NA	NA	NA
"ASV9659"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Sphingobacteriales"	NA	NA
"ASV9660"	"Bacteria"	"Patescibacteria"	"Saccharimonadia"	"Saccharimonadales"	"Saccharimonadaceae"	NA
"ASV9661"	"Bacteria"	"Chloroflexi"	"Ktedonobacteria"	"C0119"	NA	NA
"ASV9662"	"Bacteria"	"Chloroflexi"	"AD3"	NA	NA	NA
"ASV9663"	"Bacteria"	"Chloroflexi"	"Ktedonobacteria"	"C0119"	NA	NA
"ASV9664"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Betaproteobacteriales"	"Burkholderiaceae"	"Herbaspirillum"
"ASV9665"	"Bacteria"	"Dependentiae"	"Babeliae"	"Babeliales"	"Vermiphilaceae"	NA
"ASV9666"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Oligoflexales"	"0319-6G20"	NA
"ASV9667"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Bdellovibrionales"	"Bdellovibrionaceae"	"Bdellovibrio"
"ASV9668"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Sphingobacteriales"	"LiUU-11-161"	NA
"ASV9669"	"Bacteria"	"Chloroflexi"	"TK10"	NA	NA	NA
"ASV9670"	"Bacteria"	"Gemmatimonadetes"	"Gemmatimonadetes"	"Gemmatimonadales"	"Gemmatimonadaceae"	NA
"ASV9671"	"Bacteria"	"Planctomycetes"	"vadinHA49"	NA	NA	NA
"ASV9672"	"Bacteria"	"Verrucomicrobia"	"Verrucomicrobiae"	"Pedosphaerales"	"Pedosphaeraceae"	"ADurb.Bin063-1"
"ASV9673"	"Bacteria"	"Chloroflexi"	"AD3"	NA	NA	NA
"ASV9674"	"Bacteria"	"Proteobacteria"	NA	NA	NA	NA
"ASV9675"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Bdellovibrionales"	"Bacteriovoracaceae"	"Peredibacter"
"ASV9676"	"Bacteria"	"Acidobacteria"	"Subgroup_15"	NA	NA	NA
"ASV9677"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Oligoflexales"	"0319-6G20"	NA
"ASV9678"	"Bacteria"	"Acidobacteria"	"Thermoanaerobaculia"	"Thermoanaerobaculales"	"Thermoanaerobaculaceae"	"Subgroup_10"
"ASV9679"	"Bacteria"	"Dependentiae"	"Babeliae"	"Babeliales"	NA	NA
"ASV9680"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Oligoflexales"	"0319-6G20"	NA
"ASV9681"	"Bacteria"	"Verrucomicrobia"	"Verrucomicrobiae"	"Pedosphaerales"	"Pedosphaeraceae"	NA
"ASV9682"	"Bacteria"	"Chloroflexi"	"TK10"	NA	NA	NA
"ASV9683"	"Bacteria"	"Acidobacteria"	"Subgroup_5"	NA	NA	NA
"ASV9684"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"R7C24"	NA	NA
"ASV9685"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodospirillales"	NA	NA
"ASV9686"	"Bacteria"	"Bacteroidetes"	"Ignavibacteria"	"Kryptoniales"	"BSV26"	NA
"ASV9687"	"Bacteria"	"Latescibacteria"	NA	NA	NA	NA
"ASV9688"	"Bacteria"	"Elusimicrobia"	"Lineage_IIa"	NA	NA	NA
"ASV9689"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Bdellovibrionales"	"Bdellovibrionaceae"	"Bdellovibrio"
"ASV9690"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Oligoflexales"	"0319-6G20"	NA
"ASV9691"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Streptomycetales"	"Streptomycetaceae"	"Streptomyces"
"ASV9692"	"Bacteria"	"Chloroflexi"	"JG30-KF-CM66"	NA	NA	NA
"ASV9693"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Sphingobacteriales"	"Sphingobacteriaceae"	"Sphingobacterium"
"ASV9694"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Betaproteobacteriales"	"Burkholderiaceae"	NA
"ASV9695"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Sphingobacteriales"	"env.OPS_17"	NA
"ASV9696"	"Bacteria"	"Chloroflexi"	"TK10"	NA	NA	NA
"ASV9697"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Micromonosporales"	"Micromonosporaceae"	NA
"ASV9698"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Oligoflexales"	"0319-6G20"	NA
"ASV9699"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Gaiellales"	NA	NA
"ASV9700"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Micromonosporales"	"Micromonosporaceae"	"Actinoplanes"
"ASV9701"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Betaproteobacteriales"	"Burkholderiaceae"	"Ralstonia"
"ASV9702"	"Bacteria"	"Chloroflexi"	"Chloroflexia"	"Chloroflexales"	"Roseiflexaceae"	NA
"ASV9703"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	"67-14"	NA
"ASV9704"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Oligoflexales"	"0319-6G20"	NA
"ASV9705"	"Bacteria"	"Chloroflexi"	NA	NA	NA	NA
"ASV9706"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	NA
"ASV9707"	"Bacteria"	"Acidobacteria"	"Acidobacteriia"	"Solibacterales"	"Solibacteraceae_(Subgroup_3)"	"Elev-16S-1166"
"ASV9708"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Pseudonocardiales"	"Pseudonocardiaceae"	"Lechevalieria"
"ASV9709"	"Bacteria"	"Chloroflexi"	"TK10"	NA	NA	NA
"ASV9710"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Sphingobacteriales"	"AKYH767"	NA
"ASV9711"	"Bacteria"	"Chloroflexi"	"TK10"	NA	NA	NA
"ASV9712"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Micrococcales"	"Intrasporangiaceae"	"Intrasporangium"
"ASV9713"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Pseudonocardiales"	"Pseudonocardiaceae"	"Lechevalieria"
"ASV9714"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Azospirillales"	NA	NA
"ASV9715"	"Bacteria"	"Verrucomicrobia"	"Verrucomicrobiae"	"Pedosphaerales"	"Pedosphaeraceae"	"Pedosphaera"
"ASV9716"	"Bacteria"	"Chloroflexi"	"TK10"	NA	NA	NA
"ASV9717"	"Bacteria"	"Patescibacteria"	"Saccharimonadia"	"Saccharimonadales"	NA	NA
"ASV9718"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodospirillales"	"Rhodospirillaceae"	NA
"ASV9719"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Prolixibacteraceae"	"WCHB1-32"
"ASV9720"	"Bacteria"	"Planctomycetes"	"Phycisphaerae"	"Phycisphaerales"	"Phycisphaeraceae"	"SM1A02"
"ASV9721"	"Bacteria"	"Elusimicrobia"	"Lineage_IIb"	NA	NA	NA
"ASV9722"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Sphingobacteriales"	"env.OPS_17"	NA
"ASV9723"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Sphingobacteriales"	"AKYH767"	NA
"ASV9724"	"Bacteria"	"Patescibacteria"	NA	NA	NA	NA
"ASV9725"	"Bacteria"	"Bacteroidetes"	"Ignavibacteria"	"OPB56"	NA	NA
"ASV9726"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Gammaproteobacteria_Incertae_Sedis"	"Unknown_Family"	"Acidibacter"
"ASV9727"	"Bacteria"	"Nitrospirae"	"Nitrospira"	"Nitrospirales"	"Nitrospiraceae"	"Nitrospira"
"ASV9728"	"Bacteria"	"Actinobacteria"	"Acidimicrobiia"	"Microtrichales"	"Ilumatobacteraceae"	"Ilumatobacter"
