"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"Species"
"ASV5728"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5729"	"k__Fungi"	"p__Basidiomycota"	"c__Microbotryomycetes"	"o__Leucosporidiales"	"f__Leucosporidiaceae"	"g__Leucosporidium"	NA
"ASV5730"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5731"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5732"	"k__Fungi"	"p__Monoblepharomycota"	"c__Sanchytriomycetes"	"o__Sanchytriales"	"f__Sanchytriaceae"	NA	NA
"ASV5733"	"k__Fungi"	"p__Basidiomycota"	NA	NA	NA	NA	NA
"ASV5734"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV5735"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV5736"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV5737"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5738"	"k__Fungi"	"p__Chytridiomycota"	NA	NA	NA	NA	NA
"ASV5739"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5740"	"k__Fungi"	"p__Basidiomycota"	"c__Agaricomycetes"	NA	NA	NA	NA
"ASV5741"	"k__Fungi"	"p__Kickxellomycota"	"c__Kickxellomycetes"	"o__Kickxellales"	"f__Kickxellaceae"	"g__Spiromyces"	"s__aspiralis"
"ASV5742"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5743"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5744"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5745"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV5746"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5747"	"k__Fungi"	"p__Rozellomycota"	NA	NA	NA	NA	NA
"ASV5748"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5749"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5750"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV5751"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Hypocreales"	"f__Hypocreaceae"	"g__Trichoderma"	"s__turrialbense"
"ASV5752"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5753"	"k__Fungi"	"p__Neocallimastigomycota"	NA	NA	NA	NA	NA
"ASV5754"	"k__Fungi"	"p__Basidiomycota"	"c__Agaricomycetes"	"o__Cantharellales"	"f__Ceratobasidiaceae"	"g__Waitea"	"s__circinata"
"ASV5755"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5756"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Sordariales"	"f__Lasiosphaeriaceae"	"g__Podospora"	NA
"ASV5757"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5758"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5759"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5760"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5761"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5762"	"k__Fungi"	"p__Chytridiomycota"	NA	NA	NA	NA	NA
"ASV5763"	"k__Fungi"	"p__Ascomycota"	"c__Eurotiomycetes"	"o__Eurotiales"	"f__Aspergillaceae"	"g__Penicillium"	"s__bialowiezense"
"ASV5764"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5765"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5766"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5767"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5768"	"k__Fungi"	"p__Ascomycota"	"c__Eurotiomycetes"	"o__Eurotiales"	"f__Aspergillaceae"	"g__Penicillium"	NA
"ASV5769"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5770"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5771"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	NA	NA	NA	NA
"ASV5772"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5773"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Hypocreales"	"f__Hypocreaceae"	"g__Monocillium"	"s__mucidum"
"ASV5774"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5775"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5776"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5777"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5778"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5779"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5780"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5781"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5782"	"k__Fungi"	"p__Basidiomycota"	"c__Agaricomycetes"	"o__Agaricales"	"f__Psathyrellaceae"	"g__Coprinellus"	"s__sclerocystidiosus"
"ASV5783"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	NA	NA	NA	NA
"ASV5784"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Hypocreales"	NA	NA	NA
"ASV5785"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5786"	"k__Fungi"	"p__Zoopagomycota"	NA	NA	NA	NA	NA
"ASV5787"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5788"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5789"	"k__Fungi"	"p__Basidiomycota"	"c__Agaricomycetes"	"o__Cantharellales"	"f__Ceratobasidiaceae"	"g__Thanatephorus"	NA
"ASV5790"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Phomatosporales"	"f__Phomatosporaceae"	"g__Phomatospora"	NA
"ASV5791"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5792"	"k__Fungi"	"p__Mortierellomycota"	"c__Mortierellomycetes"	"o__Mortierellales"	"f__Mortierellaceae"	"g__Mortierella"	"s__minutissima"
"ASV5793"	"k__Fungi"	"p__Rozellomycota"	NA	NA	NA	NA	NA
"ASV5794"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5795"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5796"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5797"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5798"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5799"	"k__Fungi"	"p__Basidiomycota"	"c__Agaricomycetes"	"o__Agaricales"	"f__Psathyrellaceae"	"g__Psathyrella"	NA
"ASV5800"	"k__Fungi"	"p__Ascomycota"	"c__Saccharomycetes"	"o__Saccharomycetales"	"f__Saccharomycetales_fam_Incertae_sedis"	"g__Candida"	"s__solani"
"ASV5801"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Melanosporales"	"f__Ceratostomataceae"	"g__Microthecium"	NA
"ASV5802"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5803"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5804"	"k__Fungi"	"p__Basidiomycota"	NA	NA	NA	NA	NA
"ASV5805"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5806"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5807"	"k__Fungi"	"p__Ascomycota"	"c__Pezizomycetes"	"o__Pezizales"	NA	NA	NA
"ASV5808"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5809"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5810"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5811"	"k__Fungi"	"p__Basidiomycota"	NA	NA	NA	NA	NA
"ASV5812"	"k__Fungi"	"p__Kickxellomycota"	"c__Kickxellomycetes"	"o__Kickxellales"	"f__Kickxellaceae"	"g__Ramicandelaber"	"s__fabisporus"
"ASV5813"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5814"	"k__Fungi"	"p__Basidiomycota"	"c__Agaricomycetes"	"o__Polyporales"	"f__Polyporaceae"	"g__Fomes"	"s__fomentarius"
"ASV5815"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5816"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5817"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5818"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5819"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Sordariales"	"f__Lasiosphaeriaceae"	"g__Cladorrhinum"	NA
"ASV5820"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5821"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5822"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5823"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Sordariales"	"f__Lasiosphaeriaceae"	"g__Podospora"	NA
"ASV5824"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5825"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5826"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5827"	"k__Fungi"	"p__Basidiomycota"	"c__Agaricostilbomycetes"	"o__Agaricostilbales"	"f__Chionosphaeraceae"	"g__Kurtzmanomyces"	"s__tardus"
"ASV5828"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV5829"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5830"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5831"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Melanosporales"	"f__Ceratostomataceae"	"g__Microthecium"	NA
"ASV5832"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5833"	"k__Fungi"	"p__Basidiomycota"	"c__Microbotryomycetes"	"o__Sporidiobolales"	"f__Sporidiobolaceae"	"g__Rhodosporidiobolus"	"s__colostri"
"ASV5834"	"k__Fungi"	"p__Ascomycota"	"c__Dothideomycetes"	"o__Dothideomycetes_ord_Incertae_sedis"	"f__Dothideomycetes_fam_Incertae_sedis"	"g__Pseudoarthrographis"	"s__phlogis"
"ASV5835"	"k__Fungi"	"p__Kickxellomycota"	NA	NA	NA	NA	NA
"ASV5836"	"k__Fungi"	"p__Basidiomycota"	"c__Agaricomycetes"	"o__Agaricales"	"f__Psathyrellaceae"	"g__Psathyrella"	"s__kellermanii"
"ASV5837"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5838"	"k__Fungi"	"p__Ascomycota"	"c__Leotiomycetes"	"o__Helotiales"	"f__Helotiaceae"	"g__Scytalidium"	NA
"ASV5839"	"k__Fungi"	"p__Ascomycota"	"c__Leotiomycetes"	"o__Thelebolales"	"f__Pseudeurotiaceae"	NA	NA
"ASV5840"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5841"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV5842"	"k__Fungi"	"p__Ascomycota"	"c__Dothideomycetes"	"o__Pleosporales"	"f__Sporormiaceae"	NA	NA
"ASV5843"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV5844"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5845"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5846"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5847"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5848"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5849"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5850"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5851"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5852"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5853"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5854"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5855"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5856"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5857"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5858"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5859"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5860"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5861"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5862"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5863"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5864"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5865"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5866"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5867"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5868"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5869"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5870"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5871"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5872"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5873"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5874"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5875"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5876"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5877"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5878"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5879"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5880"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5881"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5882"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5883"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5884"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5885"	"k__Fungi"	"p__Ascomycota"	"c__Pezizomycetes"	"o__Pezizales"	NA	NA	NA
"ASV5886"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5887"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5888"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5889"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5890"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5891"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5892"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5893"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5894"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5895"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5896"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5897"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5898"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5899"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5900"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5901"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5902"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV5903"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5904"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5905"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5906"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5907"	"k__Fungi"	"p__Ascomycota"	"c__Dothideomycetes"	"o__Pleosporales"	"f__Didymellaceae"	"g__Didymella"	NA
"ASV5908"	"k__Fungi"	"p__Basidiomycota"	"c__Agaricomycetes"	"o__Agaricales"	"f__Stephanosporaceae"	NA	NA
"ASV5909"	"k__Fungi"	"p__Ascomycota"	"c__Dothideomycetes"	"o__Pleosporales"	"f__Pleosporales_fam_Incertae_sedis"	"g__Monodictys"	"s__arctica"
"ASV5910"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5911"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5912"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5913"	"k__Fungi"	"p__Basidiomycota"	NA	NA	NA	NA	NA
"ASV5914"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5915"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5916"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5917"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5918"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5919"	"k__Fungi"	"p__Chytridiomycota"	"c__Chytridiomycetes"	"o__Chytridiales"	"f__Chytridiaceae"	NA	NA
"ASV5920"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5921"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5922"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5923"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5924"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Coniochaetales"	NA	NA	NA
"ASV5925"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5926"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5927"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5928"	"k__Fungi"	"p__Ascomycota"	"c__Leotiomycetes"	"o__Helotiales"	NA	NA	NA
"ASV5929"	"k__Fungi"	"p__Basidiomycota"	NA	NA	NA	NA	NA
"ASV5930"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5931"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5932"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV5933"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	NA	NA	NA	NA
"ASV5934"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5935"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Microascales"	"f__Microascaceae"	"g__Acaulium"	NA
"ASV5936"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5937"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5938"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5939"	"k__Fungi"	"p__Kickxellomycota"	NA	NA	NA	NA	NA
"ASV5940"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5941"	"k__Fungi"	"p__Basidiomycota"	"c__Agaricomycetes"	"o__Agaricales"	"f__Psathyrellaceae"	"g__Coprinellus"	"s__micaceus"
"ASV5942"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5943"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5944"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5945"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV5946"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Filobasidiales"	"f__Filobasidiaceae"	"g__Filobasidium"	NA
"ASV5947"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5948"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5949"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5950"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5951"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5952"	"k__Fungi"	"p__Basidiomycota"	"c__Agaricomycetes"	"o__Agaricales"	"f__Cortinariaceae"	"g__Cortinarius"	"s__anomalus"
"ASV5953"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Microascales"	"f__Microascaceae"	"g__Lophotrichus"	"s__fimeti"
"ASV5954"	"k__Fungi"	"p__Chytridiomycota"	"c__Rhizophydiomycetes"	"o__Rhizophydiales"	NA	NA	NA
"ASV5955"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Cystofilobasidiales"	"f__Mrakiaceae"	"g__Tausonia"	"s__pullulans"
"ASV5956"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5957"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5958"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5959"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5960"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5961"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5962"	"k__Fungi"	"p__Mucoromycota"	"c__Mucoromycetes"	"o__Mucorales"	"f__Rhizopodaceae"	"g__Rhizopus"	"s__arrhizus"
"ASV5963"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5964"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5965"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5966"	"k__Fungi"	"p__Basidiomycota"	"c__Agaricostilbomycetes"	"o__Agaricostilbales"	"f__Kondoaceae"	"g__Kondoa"	NA
"ASV5967"	"k__Fungi"	"p__Basidiomycota"	"c__Agaricomycetes"	"o__Agaricales"	"f__Tricholomataceae"	"g__Clitocybe"	"s__metachroa"
"ASV5968"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5969"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5970"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5971"	"k__Fungi"	"p__Basidiomycota"	NA	NA	NA	NA	NA
"ASV5972"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5973"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5974"	"k__Fungi"	"p__Ascomycota"	"c__Dothideomycetes"	"o__Pleosporales"	"f__Sporormiaceae"	"g__Preussia"	"s__terricola"
"ASV5975"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Sordariales"	NA	NA	NA
"ASV5976"	"k__Fungi"	"p__Zoopagomycota"	NA	NA	NA	NA	NA
"ASV5977"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5978"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5979"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV5980"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5981"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5982"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5983"	"k__Fungi"	"p__Basidiomycota"	NA	NA	NA	NA	NA
"ASV5984"	"k__Fungi"	"p__Basidiomycota"	"c__Agaricostilbomycetes"	"o__Agaricostilbales"	"f__Chionosphaeraceae"	"g__Kurtzmanomyces"	"s__tardus"
"ASV5985"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Xylariales"	"f__Hyponectriaceae"	"g__Monographella"	"s__nivalis"
"ASV5986"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5987"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5988"	"k__Fungi"	"p__Basidiobolomycota"	"c__Basidiobolomycetes"	"o__Basidiobolales"	"f__Basidiobolaceae"	"g__Basidiobolus"	NA
"ASV5989"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5990"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5991"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5992"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5993"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5994"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV5995"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5996"	"k__Fungi"	"p__Ascomycota"	"c__Pezizomycetes"	"o__Pezizales"	"f__Pezizaceae"	NA	NA
"ASV5997"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5998"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV5999"	"k__Fungi"	"p__Basidiomycota"	"c__Agaricostilbomycetes"	"o__Agaricostilbales"	"f__Chionosphaeraceae"	NA	NA
"ASV6000"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV6001"	"k__Fungi"	"p__Basidiomycota"	"c__Agaricostilbomycetes"	"o__Agaricostilbales"	"f__Kondoaceae"	"g__Kondoa"	NA
"ASV6002"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Melanosporales"	"f__Ceratostomataceae"	NA	NA
"ASV6003"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV6004"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV6005"	"k__Fungi"	"p__Basidiomycota"	"c__Agaricomycetes"	"o__Agaricales"	"f__Entolomataceae"	"g__Entoloma"	NA
"ASV6006"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV6007"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Sordariales"	"f__Lasiosphaeriaceae"	"g__Schizothecium"	NA
"ASV6008"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV6009"	"k__Fungi"	"p__Basidiomycota"	"c__Microbotryomycetes"	"o__Sporidiobolales"	"f__Sporidiobolaceae"	"g__Sporobolomyces"	"s__roseus"
"ASV6010"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV6011"	"k__Fungi"	"p__Basidiomycota"	"c__Agaricomycetes"	"o__Agaricales"	"f__Psathyrellaceae"	"g__Coprinellus"	"s__deminutus"
"ASV6012"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV6013"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV6014"	"k__Fungi"	"p__Kickxellomycota"	"c__Kickxellomycetes"	"o__Kickxellales"	"f__Kickxellaceae"	"g__Spiromyces"	"s__aspiralis"
"ASV6015"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV6016"	"k__Fungi"	"p__Ascomycota"	"c__Eurotiomycetes"	"o__Eurotiales"	"f__Aspergillaceae"	"g__Penicillium"	"s__kongii"
"ASV6017"	"k__Fungi"	"p__Ascomycota"	"c__Eurotiomycetes"	"o__Eurotiales"	"f__Elaphomycetaceae"	NA	NA
"ASV6018"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV6019"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV6020"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV6021"	"k__Fungi"	"p__Ascomycota"	"c__Eurotiomycetes"	"o__Onygenales"	NA	NA	NA
"ASV6022"	"k__Fungi"	"p__Kickxellomycota"	"c__Kickxellomycetes"	"o__Kickxellales"	"f__Kickxellaceae"	"g__Spiromyces"	"s__aspiralis"
"ASV6023"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV6024"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV6025"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV6026"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV6027"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Sordariales"	NA	NA	NA
